📇	indiċi, indiċi tal-kards, kard, rolodex
📈	graff, tendenza, tkabbir, ċart, ċart tiżdied, ’il fuq
📉	graff, tendenza, ċart, ċart tonqos, ’l isfel
📊	bar, barċart, graff, ċart
📋️	klibbord
📌	pin, pushpin
📍	pin, pushpin, pushpin tond
📎	paperclip
🖇️	link, paperclip, paperclips illinkjati
📏	riga, riga dritta, xifer dritt
📐	riga, riga trijangulari, set, trijangolu
✂️	għodda, imqass, qtugħ
🗃️	fajl, kard, kaxxa, kaxxa tal-biljetti tal-fajl
🗄️	fajl, iffajljar, kabinet, kabinet tal-fajls
🗑️	landa tal-iskart
🔒️	imsakkar, magħluqa
🔓️	iftaħ, mhux imsakkar, sakkar
🔏	imsakkar, imsakkar b’pinna, linka, pinna, ponta, privatezza
🔐	imsakkar, magħluqa, msakkar b’ċavetta, sigur, ċavetta
🔑	password, sakkar, ċavetta
🗝️	antik, sakkar, ċavetta, ċavetta qadima, ħjiel
🔨	għodda, martell
⛏️	agħżel, għodda, mini
⚒️	fies, għodda, martell, martell u fies
🛠️	għodda, martell, martell u spaner, spaner
🗡️	arma, sikkina, stallet
⚔️	arma, inkroċjati, xwabel, xwabel inkroċjati
🔫	arma, għodda, pistola, revolvers, xkubetta
🏹	Sagittarius, arma, arċier, għodda, qaws, qaws u vleġġa, sparar bil-qaws, vleġġa, zodjaku
🛡️	arma, tarka
🔧	martell, spaner, spanner
🔩	għodda, skorfina, vit, vit u skorfina
⚙️	apparat, għodda
🗜️	għodda, ikkompressa, klamp, morsa
⚖️	Libra, bilanċ, għodda, miżien, piż, zodjaku, ġustizzja
🔗	katina
⛓️	katina, ktajjen
⚗️	għodda, kimika, lampik
🔬	għodda, mikroskopju, xjenza
🔭	għodda, teleskopju, xjenza
📡	antenna, antenna tas-satellita, dixx, satellita
💉	għodda, labra, marid, mediċina, siringa, tabib, vaċċin
💊	marid, mediċina, pillola, tabib
🚪	bieb
🛏️	lukanda, rqad, sodda
🛋️	fanal, lukanda, sufan, sufan u lampa
🚽	toilet
🚿	doxxa, ilma
🛁	banju
🛒	basket, basket tax-xiri, troli, xiri
🚬	sigarett, tipjip
⚰️	mewt, tebut
⚱️	funerali, irmied, mewt, urna, urna tal-funerali
🗿	moai, moyai, statwa, wiċċ
🏧	atm, awtomatiku, bank, kaxxiera, tabella tal-ATM
🚮	barmil taż-żibel, tabella ta’ barmil taż-żibel, żibel
🚰	ilma, ilma tax-xorb, tax-xorb, xorb
♿️	aċċess, simbolu ta’ siġġu tar-roti
🚹️	kamra tal-irġiel, latrina, raġel, toilet, wc
🚺️	kamra tan-nisa, latrina, mara, toilet, wc
🚻	WC, lavatory, toilet, toilets
🚼️	simbolu ta’ trabi, tarbija, tbiddel
🚾	ilma, kmajra, latrina, toilet, wc
🛂	kontroll, kontroll tal-passaport, passaport
🛃	dwana
🛄	bagalji, uffiċċju, uffiċċju tal-bagalji
🛅	bagalji, bagalji mitlufa, loker
⚠️	twissija
🚸	pedonali, qsim, tfal, tfal jaqsmu, traffiku
⛔️	dħul, ebda dħul, ma, mhux, pprojbit, pprojbiti, traffiku
🚫	dħul, ma, mhux, pprojbit, projbit
🚳	ebda rota, ma, mhux, pprojbit, projbit, rota
🚭️	ma, mhux, pprojbit, pprojbiti, tipjip, tipjip mhux permess
🚯	ebda rimi, ma, mhux, pprojbit, pprojbiti, skart
🚱	ilma, ilma mhux tajjeb għax-xorb, mhux tajjeb għax-xorb
🚷	ebda nies pedonali, ma, mhux, pedonali, pprojbit, pprojbiti
📵	ebda mowbajl, ma, mhux, mowbajl, pprojbiti, telefown
🔞	18, ma, mhux, pprojbiti, restrizzjoni tal-età, taħt l-età, tmintax, ħadd taħt it-tmintax
☢️	radjoattiv, sinjal
☣️	perikolu bijoloġiku, sinjal
⬆️	direzzjoni, kardinal, tramuntana, vleġġa, vleġġa ’l fuq
↗️	direzzjoni, grigal, interkardinal, vleġġa, vleġġa ’l fuq leminija
➡️	direzzjoni, il-lvant, kardinal, vleġġa, vleġġa leminija
↘️	direzzjoni, interkardinal, vleġġa, vleġġa ’l isfel leminija, xlokk
⬇️	direzzjoni, kardinal, nofsinhar, vleġġa, vleġġa ’l isfel, ’l isfel
↙️	direzzjoni, interkardinal, lbiċ, vleġġa, vleġġa xellugija ’l isfel
⬅️	direzzjoni, il-punent, kardinal, vleġġa, vleġġa xellugija
↖️	direzzjoni, interkardinal, majjistral, vleġġa, vleġġa xellugija ’l fuq
↕️	vleġġa, vleġġa ’l isfel u ’l isfel
↔️	vleġġa, vleġġa ’l isfel xellugija
↩️	vleġġa, vleġġa leminija mgħawġa lejn ix-xellug
↪️	vleġġa, vleġġa tax-xellug mgħawġa lejn il-lemin
⤴️	vleġġa, vleġġa leminija mgħawġa ’l fuq
⤵️	vleġġa, vleġġa leminija mgħawġa ’l isfel, ’l isfel
🔃	favur l-arloġġ, terġa’ ttella’, vleġeġ vertikali favur l-arloġġ, vleġġa
🔄	buttuna vleġeġ kontra l-arloġġ, kontra l-arloġġ, vleġġa, withershins
🔙	lura, vleġġa, vleġġa BACK
🔚	tmiem, vleġġa, vleġġa END
🔛	fuq, marka, vleġġa, vleġġa ON!
🔜	mill-aktar fis, vleġġa, vleġġa SOON
🔝	fuq, vleġġa, vleġġa TOP, ’il fuq
🛐	post ta’ qima, qima, reliġjon
⚛️	ateu, atomu, simbolu tal-atomu
🕉️	Hindu, om, reliġjon
✡️	David, Lhudi, l-istilla ta’ David, reliġjon, stilla
☸️	Buddhist, dharma, ir-rota ta’ dharma, reliġjon, rota
☯️	reliġjon, tao, taoist, yang, yin, yin yang
✝️	Kristjan, reliġjon, salib, salib latin
☦️	Kristjan, reliġjon, salib, salib ortodoss
☪️	Islam, Musulmana, reliġjon, stilla u nofs qamar
☮️	is-simbolu tal-paċi, paċi
🕎	gandelabru, gandlier, menora, reliġjon
🔯	fortuna, stilla, stilla bit-tikek b’sitt ponot
♈️	Aries, muntun, żodjaku
♉️	Taurus, barri, bhima, żodjaku
♊️	Gemini, it-tewmin, żodjaku
♋️	Cancer, granċ, żodjaku
♌️	Leo, iljun, żodjaku
♍️	Virgo, żodjaku
♎️	Libra, bilanċ, miżien, ġustizzja, żodjaku
♏️	Scorpius, scorpio, skorpjun, żodjaku
♐️	Sagittarius, arċier, żodjaku
♑️	Capricorn, mogħża, żodjaku
♒️	Aquarius, ilma, portatur, żodjaku
♓️	Pisces, ħut, żodjaku
⛎	Ophiuchus, portatur, serp, serpent, żodjaku
🔀	buttuna shuffle tracks, inkroċjata, vleġġa
🔁	buttuna irrepeti, favur l-arloġġ, irrepeti, vleġġa
🔂	buttuna irrepeti darba, darba, favur l-arloġġ, vleġġa
▶	aqra, dritt, il-buttuna aqra, trijangolu, vleġġa
⏩	buttuna fast-forward, doppju, veloċi, vleġġa, ’il quddiem
⏭	buttuna trekk li jmiss, trekk li jmiss, trijangolu, vleġġa, xena li jmiss
⏯	aqra, buttuna aqra jew issospendi, dritt, issospendi, trijangolu, vleġġa
◀	bil-maqlub, buttuna reverse, tax-xellug, trijangolu, vleġġa
⏪	buttuna fast reverse, doppja, irriwajndja, vleġġa
⏮	buttuna l-aħħar trekk, it-trekk preċedenti, trijangolu, vleġġa, xena preċedenti
🔼	buttuna, buttuna up, vleġġa, ħamra
⏫	buttuna fast up, doppja, vleġġa
🔽	buttuna, buttuna down, isfel, vleġġa, ħamra
⏬	buttuna fast down, doppja, isfel, vleġġa
⏸️	bar, buttuna issospendi, doppju, issospendi, vertikali
⏹️	buttuna waqqaf, kwadru, waqqaf
⏺️	buttuna tar-rekord, rekord, ċirku
⏏️	il-buttuna oħroġ, oħroġ
🎦	film, filmat, kamera, ċinema
🔅	baxx, buttuna dim, dim, qawwa tad-dawl
🔆	bright, buttuna bright, qawwa tad-dawl
📶	antenna, mowbajl, sinjal, telefown, virga, virgi tal-antenna
📳	mod, mod ta’ vibrazzjoni, mowbajl, telefown, vibrazzjoni
📴	mitfi, mowbajl, mowbajl mitfi, telefown
♀️	mara, sinjal femminili
♂️	raġel, sinjal maskili
✖️	ikkanċella, immoltiplika, multiplikazzjoni, multiplikazzjoni grassett x, x
➕	matematika, plus, sinjal plus grassett
➖	matematika, minus, sinjal minus grassett
➗	diviżjoni, matematika, sinjal diviżjoni grassett
‼️	bangbang, esklamazzjoni, marka, punt doppju esklamattiv, punteġġjatura
⁉️	esklamazzjoni, interrobang, marka, mistoqsija, punt interrogattiv ta’ esklamazzjoni, punteġġjatura
❓️	marka, mistoqsija, punt interrogattiv, punteġġjatura
❔	marka, mistoqsija, punt interrogattiv abjad, punteġġjatura, spjegati
❕	esklamazzjoni, marka, punt esklamattiv abjad, punteġġjatura, spjegati
❗️	esklamazzjoni, marka, punt esklamattiv, punteġġjatura
〰️	mmewwweġ, punteġġjatura, sing, sing immewwweġ
💱	bank, flus, kambju tal-munita, munita, skambju
💲	dollaru, flus, munita, sinjal tad-dollaru grassett
⚕️	aesculapius, mediċina, persunal, simbolu mediku
♻️	irriċikla, simbolu tar-riċiklaġġ
⚜	fleur-de-lis
🔱	ankra, bastiment, emblema, emblema trident, għodda, trident
📛	beġġ, beġġ bl-isem, isem
🔰	aħdar, chevron, għodda, isfar, prinċipjant, simbolu Ġappuniż għal prinċipjant, werqa, Ġappuniż
⭕️	o, ċirku, ċirku kbir grassett
✅	marka, marka ta’ verifika bajda grassett, verifika
☑️	kaxxa, kaxxa tal-votazzjoni b’marka, marka, votazzjoni
✔️	marka, marka ta’ verifika grassett, verifika
❌	ikkanċella, immoltiplika, marka, marka salib, multiplikazzjoni, x
❎	buttuna ta’ marka salib, kwadru, marka
➰	innukklata, loop, loop innukklata
➿	doppju, innukklata, loop, loop innukklata doppja
〽️	marka, marka ta’ alternanza ta’ parti, parti
✳️	stilla, stilla bi tmien linji
✴️	stilla, stilla bi tmien ponot
❇️	ileħħ
©️	drittijiet tal-awtur
®️	reġistrati
™️	marka, tm, trade mark, trademark
🔠	ABCD, input, input latin kapitali, ittri, kapitali, latin
🔡	abcd, input, input latin ittra żgħira, ittra żgħira, ittri, latin
🔢	1234, input, numri, numri tal-input
🔣	input, simboli tal-input, 〒♪&%
🔤	abc, alfabett, input, input ittri latin, ittri, latin
🅰️	a, buttuna A (tip tad-demm), tip tad-demm
🆎	ab, buttuna AB (tip tad-demm), tip tad-demm
🅱️	b, buttuna B (tip tad-demm), tip tad-demm
🆑	buttuna CL, cl
🆒	buttuna COOL, cool
🆓	buttuna FREE, free
ℹ️	i, informazzjoni
🆔	buttuna ID, id, identità
Ⓜ️	m, ċirku, ċirku M
🆕	buttuna NEW, new
🆖	buttuna NG, ng
🅾️	buttuna O (tip tad-demm), o, tip tad-demm
🆗	OK, buttuna OK
🅿️	buttuna P, pparkjar
🆘	buttuna SOS, għajnuna, sos
🆚	buttuna VS, versus, vs
🈁	buttuna Ġappuniż “hawn”, katakana, Ġappuniż, “hawn”, ココ
🈂️	buttuna Ġappuniż “imposta’ għal servizz“, katakana, Ġappuniż, “imposta tas-servizz”, サ
🈷	buttuna Ġappuniż “ammont ta’ kull xahar”, ideograff, Ġappuniż, “ammont ta’ kull xahar”, 月
🈶	buttuna Ġappuniż “mhux Bla Ħlas”, ideograff, Ġappuniż, “mhux b’xejn”, 有
🈯	buttuna Ġappuniż “riservat”, ideograff, Ġappuniż, “riservat”, 指
🉐	buttuna Ġappuniż “bargain”, ideograff, Ġappuniż, “bargain”, 指
🈹	buttuna Ġappuniż “skont”, ideograff, Ġappuniż, “skont”, 指
🈚	buttuna Ġappuniż “bla ħlas”, ideograff, Ġappuniż, “b’xejn”, 有
🈲	buttuna Ġappuniż “projbit”, ideograph, Ġappuniż, “projbit”, 禁
🉑	buttuna Ġappuniż “aċċettabbli”, ideograff, Ġappuniż, “aċċettabbli”, 有
🈸	buttuna Ġappuniż “applikazzjoni”, ideograff, Ġappuniż, “applikazzjoni”, 有
🈴	buttuna Ġappuniż “li jgħaddi l-grad”, ideograff, Ġappuniż, “li jgħaddi l-grad”, 有
🈳	buttuna Ġappuniż “post battal”, ideograff, Ġappuniż, “post battal”, 有
㊗️	buttuna Ġappuniż “awguri”, ideograph, Ġappuniż, “awguri”, 祝
㊙️	buttuna Ġappuniż “sigriet”, ideograff, Ġappuniż, “sigriet”, 有
🈺	buttuna Ġappuniż “miftuħ għan-negozju”, ideograph, Ġappuniż, “miftuħa għan-negozju”, 営
🈵	buttuna Ġappuniż “ebda post battal”, ideograff, Ġappuniż, “ebda post battal”, 有
🔴	aħmar, ċirku, ċirku aħmar, ġeometriku
🔵	blu, ċirku, ċirku blu, ġeometriku
⚫️	ċirku, ċirku iswed, ġeometriku
⚪️	ċirku, ċirku abjad, ġeometriku
⬛️	kwadrat kbir iswed, kwadru, ġeometrika
⬜️	kwadrat kbir abjad, kwadru, ġeometrika
◼️	kwadrat medju iswed, kwadru, ġeometrika
◻️	kwadrat medju abjad, kwadru, ġeometrika
◾️	kwadrat medju żgħar iswed, kwadru, ġeometrika
◽️	kwadrat medju żgħar abjad, kwadru, ġeometrika
▪️	kwadri żgħir iswed, kwadru, ġeometrika
▫️	kwadrat żgħir abjad, kwadru, ġeometrika
🔶	djamant kbir oranġjo, djamanti, oranġjo, ġeometrika
🔷	blu, djamant kbir blu, djamanti, ġeometrika
🔸	djamant żgħir oranġjo, djamanti, oranġjo, ġeometrika
🔹	blu, djamant żgħir blu, djamanti, ġeometrika
🔺	aħmar, trijangolu aħmar jipponta ’l fuq, ġeometrika
🔻	aħmar, trijangolu aħmar jipponta ’l isfel, ġeometriku, ’l isfel
💠	djamant b’tikka, djamanti, komiku, ġeometrika, ġewwa
🔘	buttuna, buttuna tal-għażla, radju, ġeometrika
🔳	buttuna, buttuna kwadra bajda, kwadra, spjegati, ġeometrika
🔲	buttuna, buttuna kwadra sewda, kwadra, ġeometrika
🏁	bandiera bil-kaxxi, bil-kaxxi, tlielaq
🚩	bandiera trijangolari, posta
🎌	bnadar inkroċjati, inkroċja, inkroċjati, ċelebrazzjoni, Ġappuniż
🏴	bandiera sewda, ixejjer
🏳️	bandiera bajda, ixejjer
🏳‍🌈	bandiera tal-qawsalla, qawsalla
¤	Munita Mhix Magħrufa jew Mhix Valida
🏻	tip 1–2, ton tal-ġilda, ton ċar tal-ġilda
🏼	tip 3, ton medju-ċar tal-ġilda, ton tal-ġilda
🏽	tip 4, ton medju tal-ġilda, ton tal-ġilda
🏾	tip 5, ton medju-skur tal-ġilda, ton tal-ġilda
🏿	tip 6, ton skur tal-ġilda, ton tal-ġilda
